Fecha,Registro,Autoridad,Cargo,Categoria,Organismo,Activos,Representados,Materia,NombreRepresentados,NombreActivos
13/03/2017,Audiencia,Jaime Pilowsky Greene,Diputado,Diputado,CAMARA DE DIPUTADOS,"Rodrigo Ramírez Alegre,Francisco Merani Bravo,Antonio Montero Díaz ",Asociación de Empresas de Seguridad Privada y de Transporte de Valores A.G. / ASEVA,Presentación de ASEVA (Asociación de Empresas de Seguridad Privada y Transporte de Valores) y sus próximos planes en materia de seguridad en el país.,1,3
13/03/2017,Audiencia,Claudio Arriagada Macaya,Diputado,Diputado,CAMARA DE DIPUTADOS,Alicia Johanna  Mardones Cando ,Acción Diferencial,"Horas no lectivas Ley 20903, no cubre a los programas de integración escolar compromiso del pago de la mención.",1,1
13/03/2017,Audiencia,Felipe Kast Sommerhoff,Diputado,Diputado,CAMARA DE DIPUTADOS,"Felipe Barrueto Avalos  ,Carl  Meacham,Felipe  Del Solar Agüero ",,Se busca informar acerca de la posición de Uber respecto al proyecto que moderniza la legislación sobre transporte remunerado de pasajeros.,1,3
13/03/2017,Audiencia,Jaime Bellolio Avaria,Diputado,Diputado,CAMARA DE DIPUTADOS,Carol Bown Sepúlveda,Walmart Chile S.A.,"Revisar propuesta, mejoras, avances y percepciones en torno al Proyecto Centro de Distribución El Peñón.",1,1
13/03/2017,Audiencia,Gustavo Hasbún Selume,Diputado,Diputado,CAMARA DE DIPUTADOS,"Bernardo  Bacigalupo,Pablo Alvéstegui",A-Dedo SpA.,Propuesta para mejorar proyecto que moderniza la legislación sobre transporte remunerado de pasajeros.,1,2
13/03/2017,Audiencia,Tucapel Jiménez Fuentes,Diputado,Diputado,CAMARA DE DIPUTADOS,Valeska  Bermudez Muñoz,CSB Ingeniería Eléctrica LTDA.,Mejora de Ley de Subcontratación para subcontratos.,1,1
13/03/2017,Audiencia,Jaime Pilowsky Greene,Diputado,Diputado,CAMARA DE DIPUTADOS,"Felipe Barrueto Avalos  ,Felipe Del Solar Agüero ,Carlos Andrés Schaaf Raposo",,Se busca informar acerca de la posición de Uber respecto al proyecto que moderniza la legislación sobre transporte remunerado de pasajeros (Boletín 10937).,1,3
13/03/2017,Audiencia,Roberto Poblete Zapata,Diputado,Diputado,CAMARA DE DIPUTADOS,"Carlos Nicolas Salazar Campos,Francisco  Lobos,Victor Manuel Jorquera Aqueveque",Chiletransporte AG,"Ruptura de la cadena del IVA, en los vehículos del transporte de carga y su relación en el fomento de la informalidad de la industria.",1,3
13/03/2017,Audiencia,Sergio Espejo Yaksic,Diputado,Diputado,CAMARA DE DIPUTADOS,"Lyahova Yuliya,Yann Morgentaler Wernli,Nikolay Melnikov,Héctor Alfredo Faune Villegas",WPA World Promotion Agency,Exposición de soluciones concretas de los mejores helicópteros anti incendios en el mundo (Rusos). Además de avión anfibio Beriev BE-200 y facilidades para que Chile adquiera este material.,1,4
10/03/2017,Audiencia,Jorge Ulloa Aguillón,Diputado,Diputado,CAMARA DE DIPUTADOS,"Elba San Martin,Gladys Ceballos Ramirez,Guznara Reyes A.,Jairo  Meza Miranda,Monica Opazo Correa", Asociacion Gremial de Microempresarios y Pequeños Comerciantes de Talcahuano,Proyecto construcción galería comercial Municipal de Talcahuano,1,5
10/03/2017,Audiencia,Jorge Ulloa Aguillón,Diputado,Diputado,CAMARA DE DIPUTADOS,"Jairo Emilio Meza Miranda,Guznara Reyes Aynol,Agustín Cartes Candia",,Continuidad de mesa de trabajo de proyecto centro comercial de Asociación Gremial de Microempresarios y Pequeños Comerciantes de Talcahuano.,1,3
10/03/2017,Audiencia,Patricio Vallespín López,Diputado,Diputado,CAMARA DE DIPUTADOS,"GISELA SOTO SOFFIA,GABRIELA RAMIREZ SOTOMAYOR",GABRIELA RAMIREZ SOTOMAYOR,Desarticulación de la Subdirección de Gestión del Cuidado en Hospital Puerto Montt,1,2
09/03/2017,Audiencia,Karla Rubilar Barahona,Diputado,Diputado,CAMARA DE DIPUTADOS,"Liliana Rossana Rojas Lobos,Pablo Federico Banchero Querol",Liliana Rossana Rojas Lobos,Presentar el trailer de película documental referente a pacientes sometidos a estudios clínicos en Chile ,1,2
08/03/2017,Audiencia,Vlado Mirosevic Verdugo,Diputado,Diputado,CAMARA DE DIPUTADOS,GABRIELA  TORRES PINCHEIRA, TRIAGRAMA,despenalización del auto cultivo de la cannabis,1,1
08/03/2017,Audiencia,Vlado Mirosevic Verdugo,Diputado,Diputado,CAMARA DE DIPUTADOS,Guido Rojas Tapia, Sindicato pescadores artesanales de aRICA,Art. 47 ley de pesca,1,1
07/03/2017,Audiencia,Claudio Arriagada Macaya,Diputado,Diputado,CAMARA DE DIPUTADOS,"Ernesto Corona Bozzo,Hernán Triviño Oyarzún,Juan Agustín  Vargas Avilés,Pablo Jaeger Cousiño",Asociación Nacional de Televisión A.G. / ANATEL,Proyecto lengua de señas o subtitulado oculto en los programas de contenido infantil o cultural (Boletín Nº10.279-31),1,4
07/03/2017,Audiencia,Gabriel Boric Font,Diputado,Diputado,CAMARA DE DIPUTADOS,Debora Cecilia Solís Martínez,Asociación Chilena de Protección de la Familia / APROFA,Presentación de la institución y propuesta de trabajo en conjunto.,1,1
07/03/2017,Audiencia,Marcela Hernando Pérez,Diputado,Diputado,CAMARA DE DIPUTADOS,Raúl Angel  Moreira Barrera,Ramic SPA,"Fiscalización de la Unidad de Inspección y Control de Obras, Servicio de Salud Viña del Mar Quillota.",1,1
07/03/2017,Audiencia,Tucapel Jiménez Fuentes,Diputado,Diputado,CAMARA DE DIPUTADOS,Iris Alejandra Gálvez Serrano,Iris Alejandra Gálvez Serrano,"Problema Laboral de dirigentes. Más de un año sin otorgar trabajo convenido, al contrato de trabajo, y sin pago de remuneraciones desde Diciembre a la Fecha.Servicio Corporativo S.A. (Caja de Compensación La Araucana)",1,1
07/03/2017,Audiencia,Andrea Molina Oliva,Diputado,Diputado,CAMARA DE DIPUTADOS,"ROBERTO  MARTINEZ RITTER ,JORGE  DAHDAL CASAS CORDERO ,MARCELO PARDO OLGUIN", camara chilena de la construcción ,informar las actuales políticas en cuanto a construcción en la región de valparaiso,1,3
06/03/2017,Audiencia,Osvaldo Andrade Lara,Diputado,Diputado,CAMARA DE DIPUTADOS,"Marco López,Carlos Allendes", Sindicato N°1 minera La Escondida,Situación minera La Escondida,1,2
06/03/2017,Audiencia,Issa Kort Garriga,Diputado,Diputado,CAMARA DE DIPUTADOS,Ximena Olave,3M Chile,Coordinar visita al Centro de Innovación de 3M Chile.,1,1
06/03/2017,Audiencia,Felipe Kast Sommerhoff,Diputado,Diputado,CAMARA DE DIPUTADOS,"Felipe Barrueto Avalos  ,Felipe Del Solar Agüero ,Carlos Andrés Schaaf Raposo",,Se busca informar acerca de la posición de Uber respecto al proyecto que moderniza la legislación sobre transporte remunerado de pasajeros (Boletín 10937).,1,3
06/03/2017,Audiencia,Roberto Poblete Zapata,Diputado,Diputado,CAMARA DE DIPUTADOS,"Felipe Barrueto Avalos  ,Felipe Del Solar Agüero ,Carlos Andrés Schaaf Raposo",,Se busca informar acerca de la posición de Uber respecto al proyecto que moderniza la legislación sobre transporte remunerado de pasajeros (Boletín 10937).,1,3
03/03/2017,Audiencia,Juan Luis Castro González,Diputado,Diputado,CAMARA DE DIPUTADOS,"Miguel Angel Muñoz Farías,Iuliia Liakhova,Héctor Alfredo Faune Villegas",WPA / World Promotion Agency,Presentación de modelos de Russian Helicopters y sus prestaciones superiores para el combate de incendios. Llevamos 3 años ofertándolas a CONAF.,1,3
02/03/2017,Audiencia,Issa Kort Garriga,Diputado,Diputado,CAMARA DE DIPUTADOS,"Héctor Alfredo Faune Villegas,Iuliia Liakhova,Miguel Angel Muñoz Farías",WPA / World Promotion Agency,Venta de Helicópteros Rusos para CONAF.,1,3
01/02/2017,Audiencia,Iván Flores García,Diputado,Diputado,CAMARA DE DIPUTADOS,SANTOS GENOVES VARGAS,SANTOS GENOVES VARGAS,EXPROPIACIÓN DE TERRENO EN EL SECTOR DE MEHUÍN.,1,1
01/02/2017,Audiencia,Pablo Lorenzini Basso,Diputado,Diputado,CAMARA DE DIPUTADOS,Cyntia Lorena  Rodríguez Álvarez,Maxieduca E.I.R.L /Acciones Educativas Cyntia Rodríguez,"Sobre el programa normalización de estudios de personas jóvenes y adultas (EPJA) de la Región del Maule y el anuncio que hizo en T.V. Red Maule, sobre los cupos que se iban a pedir para la región.",1,1
30/01/2017,Audiencia,Jorge Rathgeb Schifferli,Diputado,Diputado,CAMARA DE DIPUTADOS,Alfonso Valenzuela, Alfonso  Valenzuela,Modificaciones estructura INIA dependiente del Ministerio de Agricultura y Laboratorio lechero en INIA Carillanco,1,1
30/01/2017,Audiencia,Claudio Arriagada Macaya,Diputado,Diputado,CAMARA DE DIPUTADOS,"Felipe Barrueto Avalos  ,Felipe Del Solar Agüero ,Carlos Andrés Schaaf Raposo",,Se busca informar acerca de la posición de Uber respecto al proyecto que moderniza la legislación sobre transporte remunerado de pasajeros (Boletín 10937).,1,3
26/01/2017,Audiencia,Celso Morales Muñoz,Diputado,Diputado,CAMARA DE DIPUTADOS,"Bernardita López Radrigan,Evelyn  Contreras Schultz,Constanza    López Radrigan",Asociación Avanza Inclusión SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,3
26/01/2017,Audiencia,Fuad Chahin Valenzuela,Diputado,Diputado,CAMARA DE DIPUTADOS,"Constanza      López Radrigan,Evelyn   Contreras Schultz,Bernardita     López Radrigan",Asociación Avanza Inclusión SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,3
25/01/2017,Audiencia,Osvaldo Andrade Lara,Diputado,Diputado,CAMARA DE DIPUTADOS,Constanza   López Radrigan,Asociación Avanza Inclusión Socio-Laboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,1
25/01/2017,Audiencia,Osvaldo Andrade Lara,Diputado,Diputado,CAMARA DE DIPUTADOS,"Adriana San Martín,Patricia Quiñones Muñoz,Maria del Pilar Vassallo Muñoz",Asociación Nacional de Consejeros Técnicos del Poder Judicial,Funcionarios consejeros técnicos que no recibieron  el beneficio adicional de 395 UF.,1,3
25/01/2017,Audiencia,Vlado Mirosevic Verdugo,Diputado,Diputado,CAMARA DE DIPUTADOS,"Bernardita López Radrigan,Evelyn Contreras Schultz,Constanza López Radrigan",Asociación Avanza Inclusión SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,3
25/01/2017,Audiencia,Osvaldo Andrade Lara,Diputado,Diputado,CAMARA DE DIPUTADOS,"Carlos Liebsch Godoy,Katteryne Beatriz Díaz Candia,Rosa Marisole Olivares Rojas,Juan Carlos  Oróstica López",AnimalLex,Solicitud suma urgencia al proyecto de ley modifica Art. 291 bis de PARDA.,1,4
25/01/2017,Audiencia,Marco Antonio Núñez Lozano,Diputado,Diputado,CAMARA DE DIPUTADOS,"Constanza  López Radrigan,Evelyn   Contreras Schultz,Bernardita   López Radrigan",Asociación Avanza Inclusión SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,3
25/01/2017,Audiencia,Fernando Meza Moncada,Diputado,Diputado,CAMARA DE DIPUTADOS,"Bernardita López Radrigan,Constanza  López Radrigan,Evelyn   Contreras Schultz",Asociación Avanza Inclusión SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,3
25/01/2017,Audiencia,Alberto Robles Pantoja,Diputado,Diputado,CAMARA DE DIPUTADOS,"Alfredo Schönherr Monreal,Ana María Albornoz",Cl¿nicas de Chile AG,Dar a conocer la opinión y punto de vista de Clínicas de Chile respecto de la materia de estudio de la comisión investigadora de compras de Fonasa a privados.,1,2
25/01/2017,Audiencia,Alberto Robles Pantoja,Diputado,Diputado,CAMARA DE DIPUTADOS,"Ana María Albornoz,Alfredo Schönherr Monreal",Cl¿nicas de Chile AG,Presentar la posición de Clínicas de Chile AG de cara a la comisión investigadora de las compras de Fonasa a privados,1,2
25/01/2017,Audiencia,Javier Macaya Danús,Diputado,Diputado,CAMARA DE DIPUTADOS,Felipe Ignacio Reyes Torres,Gador,"Resultados de la gestión del Programa GES VIH/SIDA del Ministerio de Salud (ejecución presupuestaria, actualización de canasta y guía clínica, campaña de prevención, estadísticas epidemiológicas, entre otras materias).",1,1
25/01/2017,Audiencia,Gabriel Boric Font,Diputado,Diputado,CAMARA DE DIPUTADOS,"Constanza   López Radrigan,Bernardita  López Radrigan,Evelyn  Contreras Schultz",Asociación Avanza Inclusión SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la Quinta Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo. ",1,3
25/01/2017,Audiencia,Felipe De Mussy Hiriart,Diputado,Diputado,CAMARA DE DIPUTADOS,"Constanza  López Radrigan,Evelyn Contreras Schultz,Bernardita   López Radrigan",Asociación Avanza Inclusión SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,3
25/01/2017,Audiencia,Giorgio Jackson Drago,Diputado,Diputado,CAMARA DE DIPUTADOS,"Constanza      López Radrigan,Bernardita  López Radrigan,Evelyn Contreras Schultz",Asociación Avanza Inclusión SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,3
25/01/2017,Audiencia,Pablo Lorenzini Basso,Diputado,Diputado,CAMARA DE DIPUTADOS,"Bernardita   López Radrigan,Evelyn Contreras Schultz,Constanza  López Radrigan",Asociación Avanza Inclusión SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,3
24/01/2017,Audiencia,Nicolás Monckeberg Díaz,Diputado,Diputado,CAMARA DE DIPUTADOS,Jean Jacques Duhart Saurel,Cámara de la Innovación Farmacéutica A.G.,Ley de Fármacos II.,1,1
24/01/2017,Audiencia,Juan Enrique Morano Cornejo,Diputado,Diputado,CAMARA DE DIPUTADOS,Pablo Martínez,Geopark Fell SpA,Situación de Geopark.  ,1,1
24/01/2017,Audiencia,Juan Enrique Morano Cornejo,Diputado,Diputado,CAMARA DE DIPUTADOS,"Bernardita López Radrigan,Constanza      López Radrigan,Evelyn   Contreras Schultz",Asociación Avanza Inclusión SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,3
24/01/2017,Audiencia,Patricio Vallespín López,Diputado,Diputado,CAMARA DE DIPUTADOS,Evelyn   Contreras Schultz,Asociación Avanza Inclusión SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,1
24/01/2017,Audiencia,René Manuel García García,Diputado,Diputado,CAMARA DE DIPUTADOS,"Constanza    López Radrigan,Evelyn   Contreras Schultz,Bernardita  López Radrigan",Asociaci¿n Avanza Inclusi¿n SocioLaboral,"En AVANZA trabajamos en red con más de 20 empresas de la 5° Región, a las que prestamos asesoría técnica y apoyos en procesos de inclusión de más de 60 personas en situación de discapacidad. Como representantes y socios de entidades nacionales e internacionales especialistas en inclusión laboral, consideramos vergonzoso que en el proyecto de Ley de reserva de empleo para personas con discapacidad, no se garanticen los servicios de apoyo que resguarden la calidad del guarismo.",1,3
